file_path,language,extension,loc,size_bytes
sklearn/tests/test_metaestimators.py,Python,.py,340,11925
sklearn/tests/test_metaestimators_metadata_routing.py,Python,.py,1084,39586
sklearn/tests/test_min_dependencies_consistency.py,Python,.py,238,8107
sklearn/tests/test_multiclass.py,Python,.py,984,34972
sklearn/tests/test_multioutput.py,Python,.py,867,31014
sklearn/tests/test_naive_bayes.py,Python,.py,1051,39262
sklearn/tests/test_pipeline.py,Python,.py,2741,95404
sklearn/tests/test_public_functions.py,Python,.py,405,17241
sklearn/tests/test_random_projection.py,Python,.py,584,20167
sklearn/tests/__init__.py,Python,.py,0,0
sklearn/tree/_classes.py,Python,.py,2276,93111
sklearn/tree/_criterion.pxd,Cython,.pxd,102,4047
sklearn/tree/_criterion.pyx,Cython,.pyx,1656,62222
sklearn/tree/_export.py,Python,.py,1234,44369
sklearn/tree/_partitioner.pxd,Cython,.pxd,252,7851
sklearn/tree/_partitioner.pyx,Cython,.pyx,937,38537
sklearn/tree/_reingold_tilford.py,Python,.py,188,5345
sklearn/tree/_splitter.pxd,Cython,.pxd,128,5396
sklearn/tree/_splitter.pyx,Cython,.pyx,920,35471
sklearn/tree/_tree.pxd,Cython,.pxd,131,5321
sklearn/tree/_tree.pyx,Cython,.pyx,2103,80979
sklearn/tree/_utils.pxd,Cython,.pxd,158,6094
sklearn/tree/_utils.pyx,Cython,.pyx,248,9202
sklearn/tree/__init__.py,Python,.py,24,620
sklearn/utils/arrayfuncs.pyx,Cython,.pyx,118,3039
sklearn/utils/class_weight.py,Python,.py,250,9603
sklearn/utils/deprecation.py,Python,.py,123,3612
sklearn/utils/discovery.py,Python,.py,255,8998
sklearn/utils/estimator_checks.py,Python,.py,5744,215747
sklearn/utils/extmath.py,Python,.py,1481,53255
sklearn/utils/fixes.py,Python,.py,543,20039
sklearn/utils/graph.py,Python,.py,162,5876
sklearn/utils/metadata_routing.py,Python,.py,23,634
sklearn/utils/metaestimators.py,Python,.py,177,6759
sklearn/utils/multiclass.py,Python,.py,600,21957
sklearn/utils/murmurhash.pxd,Cython,.pxd,21,903
sklearn/utils/murmurhash.pyx,Cython,.pyx,135,4673
sklearn/utils/optimize.py,Python,.py,508,16174
sklearn/utils/parallel.py,Python,.py,214,8316
sklearn/utils/random.py,Python,.py,103,3901
sklearn/utils/sparsefuncs.py,Python,.py,808,25699
sklearn/utils/sparsefuncs_fast.pyx,Cython,.pyx,685,23785
sklearn/utils/stats.py,Python,.py,245,11125
sklearn/utils/validation.py,Python,.py,3069,115317
sklearn/utils/_arpack.py,Python,.py,33,1256
sklearn/utils/_array_api.py,Python,.py,1337,49570
sklearn/utils/_available_if.py,Python,.py,96,3041
sklearn/utils/_bitset.pxd,Cython,.pxd,57,2172
sklearn/utils/_bitset.pyx,Cython,.pyx,29,1064
sklearn/utils/_bunch.py,Python,.py,70,2245
sklearn/utils/_chunking.py,Python,.py,178,5635
sklearn/utils/_cython_blas.pxd,Cython,.pxd,41,1606
sklearn/utils/_cython_blas.pyx,Cython,.pyx,251,9230
sklearn/utils/_dataframe.py,Python,.py,103,2534
sklearn/utils/_encode.py,Python,.py,332,10927
sklearn/utils/_fast_dict.pxd,Cython,.pxd,19,548
sklearn/utils/_fast_dict.pyx,Cython,.pyx,137,4802
sklearn/utils/_heap.pxd,Cython,.pxd,87,2411
sklearn/utils/_indexing.py,Python,.py,683,24719
sklearn/utils/_isfinite.pyx,Cython,.pyx,51,1465
sklearn/utils/_mask.py,Python,.py,182,5186
sklearn/utils/_metadata_requests.py,Python,.py,1910,73169
sklearn/utils/_missing.py,Python,.py,66,1567
sklearn/utils/_mocking.py,Python,.py,419,14111
sklearn/utils/_openmp_helpers.pxd,Cython,.pxd,33,1102
sklearn/utils/_openmp_helpers.pyx,Cython,.pyx,77,3220
sklearn/utils/_optional_dependencies.py,Python,.py,62,1797
sklearn/utils/_param_validation.py,Python,.py,910,29514
sklearn/utils/_plotting.py,Python,.py,467,17987
sklearn/utils/_pprint.py,Python,.py,464,18966
sklearn/utils/_random.pxd,Cython,.pxd,34,1297
sklearn/utils/_random.pyx,Cython,.pyx,352,12944
sklearn/utils/_response.py,Python,.py,309,11899
sklearn/utils/_set_output.py,Python,.py,466,15602
sklearn/utils/_show_versions.py,Python,.py,116,2702
sklearn/utils/_sorting.pxd,Cython,.pxd,10,224
sklearn/utils/_sorting.pyx,Cython,.pyx,265,8217
sklearn/utils/_sparse.py,Python,.py,39,1272
sklearn/utils/_tags.py,Python,.py,302,10331
sklearn/utils/_testing.py,Python,.py,1560,56857
sklearn/utils/_typedefs.pxd,Cython,.pxd,41,2131
sklearn/utils/_typedefs.pyx,Cython,.pyx,23,451
sklearn/utils/_unique.py,Python,.py,108,3080
sklearn/utils/_user_interface.py,Python,.py,57,1542
