repository,file_path,change_count
fastapi,docs/uk/docs/_llm-test.md,1
fastapi,docs/uk/docs/advanced/additional-status-codes.md,1
fastapi,docs/uk/docs/advanced/advanced-dependencies.md,1
fastapi,docs/uk/docs/advanced/json-base64-bytes.md,1
fastapi,docs/uk/docs/advanced/response-change-status-code.md,1
fastapi,docs/uk/docs/advanced/security/oauth2-scopes.md,1
fastapi,docs/uk/docs/advanced/stream-data.md,1
fastapi,docs/uk/docs/async.md,1
fastapi,docs/uk/docs/deployment/cloud.md,1
fastapi,docs/uk/docs/deployment/concepts.md,1
fastapi,docs/uk/docs/deployment/https.md,1
fastapi,docs/uk/docs/editor-support.md,1
fastapi,docs/uk/docs/how-to/configure-swagger-ui.md,1
fastapi,docs/uk/docs/how-to/separate-openapi-schemas.md,1
fastapi,docs/uk/docs/tutorial/dependencies/dependencies-with-yield.md,1
fastapi,docs/uk/docs/tutorial/metadata.md,1
fastapi,docs/uk/docs/tutorial/path-operation-configuration.md,1
fastapi,docs/uk/docs/tutorial/query-params.md,1
fastapi,docs/uk/docs/tutorial/response-status-code.md,1
fastapi,docs/uk/docs/tutorial/security/get-current-user.md,1
fastapi,docs/uk/docs/tutorial/security/simple-oauth2.md,1
fastapi,docs/ko/docs/_llm-test.md,1
fastapi,docs/ko/docs/advanced/additional-status-codes.md,1
fastapi,docs/ko/docs/advanced/advanced-dependencies.md,1
fastapi,docs/ko/docs/advanced/json-base64-bytes.md,1
fastapi,docs/ko/docs/advanced/response-change-status-code.md,1
fastapi,docs/ko/docs/advanced/security/oauth2-scopes.md,1
fastapi,docs/ko/docs/advanced/stream-data.md,1
fastapi,docs/ko/docs/async.md,1
fastapi,docs/ko/docs/deployment/cloud.md,1
fastapi,docs/ko/docs/deployment/concepts.md,1
fastapi,docs/ko/docs/deployment/https.md,1
fastapi,docs/ko/docs/editor-support.md,1
fastapi,docs/ko/docs/how-to/configure-swagger-ui.md,1
fastapi,docs/ko/docs/how-to/separate-openapi-schemas.md,1
fastapi,docs/ko/docs/tutorial/dependencies/dependencies-with-yield.md,1
fastapi,docs/ko/docs/tutorial/metadata.md,1
fastapi,docs/ko/docs/tutorial/path-operation-configuration.md,1
fastapi,docs/ko/docs/tutorial/query-params.md,1
fastapi,docs/ko/docs/tutorial/response-status-code.md,1
fastapi,docs/ko/docs/tutorial/security/get-current-user.md,1
fastapi,docs/ko/docs/tutorial/security/simple-oauth2.md,1
fastapi,docs/ru/docs/_llm-test.md,1
fastapi,docs/ru/docs/advanced/additional-status-codes.md,1
fastapi,docs/ru/docs/advanced/advanced-dependencies.md,1
fastapi,docs/ru/docs/advanced/json-base64-bytes.md,1
fastapi,docs/ru/docs/advanced/response-change-status-code.md,1
fastapi,docs/ru/docs/advanced/security/oauth2-scopes.md,1
fastapi,docs/ru/docs/advanced/stream-data.md,1
fastapi,docs/ru/docs/async.md,1
fastapi,docs/ru/docs/deployment/cloud.md,1
fastapi,docs/ru/docs/deployment/https.md,1
fastapi,docs/ru/docs/editor-support.md,1
fastapi,docs/ru/docs/how-to/configure-swagger-ui.md,1
fastapi,docs/ru/docs/how-to/separate-openapi-schemas.md,1
fastapi,docs/ru/docs/tutorial/dependencies/dependencies-with-yield.md,1
fastapi,docs/ru/docs/tutorial/metadata.md,1
fastapi,docs/ru/docs/tutorial/path-operation-configuration.md,1
fastapi,docs/ru/docs/tutorial/query-params.md,1
fastapi,docs/ru/docs/tutorial/response-status-code.md,1
fastapi,docs/ru/docs/tutorial/security/get-current-user.md,1
fastapi,docs/ru/docs/tutorial/security/simple-oauth2.md,1
fastapi,docs/en/data/contributors.yml,1
fastapi,docs/en/data/translation_reviewers.yml,1
fastapi,docs/en/data/translators.yml,1
fastapi,docs/en/overrides/partials/banner-sponsors.html,1
fastapi,fastapi/.agents/skills/fastapi/references/path-operations.md,1
fastapi,fastapi/.agents/skills/fastapi/references/pydantic.md,1
fastapi,fastapi/.agents/skills/fastapi/references/responses.md,1
fastapi,docs/en/docs/reference/apirouter.md,1
fastapi,docs/en/docs/reference/fastapi.md,1
fastapi,docs_src/frontend/__init__.py,1
fastapi,docs_src/frontend/tutorial001_py310.py,1
fastapi,docs_src/frontend/tutorial002_py310.py,1
fastapi,docs_src/frontend/tutorial003_py310.py,1
fastapi,docs_src/frontend/tutorial004_py310.py,1
fastapi,docs_src/frontend/tutorial005_py310.py,1
fastapi,docs_src/frontend/tutorial006_py310.py,1
fastapi,docs/hi/docs/_llm-test.md,1
fastapi,docs/hi/docs/translation-banner.md,1
fastapi,docs/hi/mkdocs.yml,1
fastapi,docs/en/docs/_llm-test.md,1
fastapi,docs/en/docs/advanced/additional-status-codes.md,1
fastapi,docs/en/docs/advanced/advanced-dependencies.md,1
fastapi,docs/en/docs/advanced/json-base64-bytes.md,1
fastapi,docs/en/docs/advanced/response-change-status-code.md,1
fastapi,docs/en/docs/advanced/security/oauth2-scopes.md,1
fastapi,docs/en/docs/advanced/stream-data.md,1
fastapi,docs/en/docs/async.md,1
fastapi,docs/en/docs/deployment/cloud.md,1
fastapi,docs/en/docs/deployment/concepts.md,1
fastapi,docs/en/docs/deployment/https.md,1
fastapi,docs/en/docs/editor-support.md,1
fastapi,docs/en/docs/how-to/configure-swagger-ui.md,1
fastapi,docs/en/docs/how-to/separate-openapi-schemas.md,1
fastapi,docs/en/docs/reference/status.md,1
fastapi,docs/en/docs/reference/websockets.md,1
fastapi,docs/en/docs/translations.md,1
fastapi,docs/en/docs/tutorial/dependencies/dependencies-with-yield.md,1
fastapi,docs/en/docs/tutorial/metadata.md,1
fastapi,docs/en/docs/tutorial/path-operation-configuration.md,1
fastapi,docs/en/docs/tutorial/query-params.md,1
fastapi,docs/en/docs/tutorial/response-status-code.md,1
fastapi,docs/en/docs/tutorial/security/get-current-user.md,1
fastapi,docs/en/docs/tutorial/security/simple-oauth2.md,1
fastapi,fastapi/.agents/skills/fastapi/references/dependencies.md,1
fastapi,fastapi/.agents/skills/fastapi/references/other-tools.md,1
fastapi,docs/en/docs/img/sponsors/bairesdev.svg,1
fastapi,docs/ko/docs/advanced/custom-response.md,1
fastapi,scripts/format.sh,1
fastapi,scripts/lint.sh,1
fastapi,scripts/test-cov-html.sh,1
fastapi,docs/fr/docs/advanced/custom-response.md,1
fastapi,docs/fr/docs/advanced/openapi-webhooks.md,1
fastapi,docs/fr/docs/advanced/path-operation-advanced-configuration.md,1
fastapi,docs/fr/docs/advanced/response-directly.md,1
fastapi,docs/fr/docs/advanced/strict-content-type.md,1
fastapi,docs/fr/docs/tutorial/body-multiple-params.md,1
fastapi,docs/fr/docs/tutorial/cookie-param-models.md,1
fastapi,docs/fr/docs/tutorial/cookie-params.md,1
fastapi,docs/fr/docs/tutorial/dependencies/dependencies-in-path-operation-decorators.md,1
fastapi,docs/fr/docs/tutorial/dependencies/index.md,1
fastapi,docs/fr/docs/tutorial/dependencies/sub-dependencies.md,1
fastapi,docs/fr/docs/tutorial/path-params-numeric-validations.md,1
fastapi,docs/fr/docs/tutorial/server-sent-events.md,1
fastapi,docs/fr/docs/tutorial/stream-json-lines.md,1
fastapi,docs/zh-hant/docs/advanced/custom-response.md,1
fastapi,docs/zh-hant/docs/advanced/openapi-webhooks.md,1
fastapi,docs/zh-hant/docs/advanced/path-operation-advanced-configuration.md,1
fastapi,docs/zh-hant/docs/advanced/response-directly.md,1
fastapi,docs/zh-hant/docs/advanced/strict-content-type.md,1
fastapi,docs/zh-hant/docs/tutorial/body-multiple-params.md,1
fastapi,docs/zh-hant/docs/tutorial/cookie-param-models.md,1
fastapi,docs/zh-hant/docs/tutorial/cookie-params.md,1
fastapi,docs/zh-hant/docs/tutorial/dependencies/dependencies-in-path-operation-decorators.md,1
fastapi,docs/zh-hant/docs/tutorial/dependencies/index.md,1
fastapi,docs/zh-hant/docs/tutorial/dependencies/sub-dependencies.md,1
fastapi,docs/zh-hant/docs/tutorial/path-params-numeric-validations.md,1
fastapi,docs/zh-hant/docs/tutorial/server-sent-events.md,1
fastapi,docs/zh-hant/docs/tutorial/stream-json-lines.md,1
scikit-learn,build_tools/github/pylatest_conda_forge_cuda_array-api_linux-64_conda.lock,24
scikit-learn,build_tools/github/pylatest_free_threaded_linux-64_conda.lock,20
scikit-learn,build_tools/github/pylatest_pip_scipy_dev_linux-64_conda.lock,18
scikit-learn,sklearn/linear_model/tests/test_logistic.py,18
scikit-learn,sklearn/utils/_array_api.py,17
scikit-learn,build_tools/circle/doc_linux-64_conda.lock,17
scikit-learn,build_tools/circle/doc_min_dependencies_linux-64_conda.lock,17
scikit-learn,build_tools/github/pymin_conda_forge_openblas_win-64_conda.lock,17
scikit-learn,build_tools/github/pylatest_conda_forge_mkl_linux-64_conda.lock,16
scikit-learn,build_tools/github/pylatest_conda_forge_osx-arm64_conda.lock,16
scikit-learn,build_tools/github/pymin_conda_forge_arm_linux-aarch64_conda.lock,16
scikit-learn,build_tools/github/pymin_conda_forge_openblas_min_dependencies_linux-64_conda.lock,16
scikit-learn,build_tools/github/pymin_conda_forge_openblas_ubuntu_2204_linux-64_conda.lock,16
scikit-learn,sklearn/metrics/tests/test_common.py,16
scikit-learn,build_tools/github/debian_32bit_lock.txt,15
scikit-learn,build_tools/github/pylatest_conda_forge_mkl_no_openmp_osx-64_conda.lock,15
scikit-learn,build_tools/github/pylatest_pip_openblas_pandas_linux-64_conda.lock,15
scikit-learn,sklearn/linear_model/_logistic.py,15
scikit-learn,sklearn/utils/_testing.py,12
scikit-learn,sklearn/utils/tests/test_validation.py,12
scikit-learn,sklearn/utils/tests/test_array_api.py,11
scikit-learn,doc/modules/array_api.rst,11
scikit-learn,build_tools/update_environments_and_lock_files.py,11
scikit-learn,pyproject.toml,11
scikit-learn,sklearn/tests/test_pipeline.py,11
scikit-learn,sklearn/linear_model/_glm/tests/test_glm.py,11
scikit-learn,sklearn/model_selection/tests/test_validation.py,11
scikit-learn,sklearn/utils/validation.py,11
scikit-learn,build_tools/github/ubuntu_atlas_lock.txt,10
scikit-learn,sklearn/linear_model/_ridge.py,10
scikit-learn,sklearn/tree/_classes.py,10
scikit-learn,sklearn/utils/_test_common/instance_generator.py,10
scikit-learn,sklearn/utils/estimator_checks.py,10
scikit-learn,sklearn/metrics/_classification.py,10
scikit-learn,sklearn/_min_dependencies.py,9
scikit-learn,sklearn/model_selection/tests/test_search.py,9
scikit-learn,sklearn/utils/extmath.py,8
scikit-learn,sklearn/metrics/_ranking.py,8
scikit-learn,doc/developers/contributing.rst,8
scikit-learn,build_tools/github/lint_lock.txt,8
scikit-learn,.pre-commit-config.yaml,7
scikit-learn,sklearn/preprocessing/tests/test_data.py,7
scikit-learn,sklearn/linear_model/_coordinate_descent.py,7
scikit-learn,sklearn/linear_model/tests/test_coordinate_descent.py,7
scikit-learn,sklearn/model_selection/tests/test_split.py,7
scikit-learn,sklearn/metrics/tests/test_classification.py,7
scikit-learn,sklearn/tests/test_calibration.py,7
scikit-learn,sklearn/utils/tests/test_indexing.py,7
scikit-learn,sklearn/tree/_partitioner.pyx,6
scikit-learn,sklearn/tree/tests/test_tree.py,6
scikit-learn,.github/workflows/lint.yml,6
scikit-learn,sklearn/_loss/tests/test_loss.py,6
scikit-learn,sklearn/tests/test_metadata_routing.py,6
scikit-learn,sklearn/utils/_metadata_requests.py,6
scikit-learn,sklearn/linear_model/_glm/glm.py,6
scikit-learn,sklearn/model_selection/_validation.py,6
scikit-learn,README.rst,6
scikit-learn,.github/workflows/update-lock-files.yml,5
scikit-learn,sklearn/callback/_callback_context.py,5
scikit-learn,.github/PULL_REQUEST_TEMPLATE.md,5
scikit-learn,sklearn/datasets/_base.py,5
scikit-learn,sklearn/tree/_tree.pyx,5
scikit-learn,.github/workflows/wheels.yml,5
scikit-learn,build_tools/get_comment.py,5
scikit-learn,build_tools/github/lint_requirements.txt,5
scikit-learn,sklearn/utils/_set_output.py,5
scikit-learn,sklearn/tests/test_docstring_parameters.py,5
scikit-learn,sklearn/utils/_encode.py,5
scikit-learn,sklearn/linear_model/_glm/_newton_solver.py,5
scikit-learn,sklearn/preprocessing/_label.py,5
scikit-learn,sklearn/linear_model/_cd_fast.pyx,5
scikit-learn,build_tools/circle/doc_environment.yml,5
scikit-learn,build_tools/github/pylatest_conda_forge_osx-arm64_environment.yml,5
scikit-learn,.github/workflows/unit-tests.yml,5
scikit-learn,sklearn/linear_model/tests/test_ridge.py,5
scikit-learn,sklearn/metrics/pairwise.py,5
scikit-learn,doc/conf.py,5
scikit-learn,sklearn/metrics/tests/test_pairwise.py,5
scikit-learn,sklearn/pipeline.py,5
scikit-learn,sklearn/preprocessing/_data.py,4
scikit-learn,sklearn/metrics/tests/test_ranking.py,4
scikit-learn,sklearn/tree/_partitioner.pxd,4
scikit-learn,sklearn/tree/_utils.pxd,4
scikit-learn,sklearn/callback/_progressbar.py,4
scikit-learn,sklearn/metrics/cluster/_supervised.py,4
scikit-learn,build_tools/github/pymin_conda_forge_openblas_environment.yml,4
scikit-learn,sklearn/model_selection/_search_successive_halving.py,4
scikit-learn,sklearn/callback/tests/test_callback_context.py,4
scikit-learn,sklearn/neighbors/tests/test_neighbors.py,4
scikit-learn,sklearn/inspection/_plot/decision_boundary.py,4
scikit-learn,.github/workflows/welcome-first-time-contributor.yml,4
scikit-learn,sklearn/linear_model/tests/test_base.py,4
scikit-learn,sklearn/neighbors/_binary_tree.pxi.tp,4
scikit-learn,build_tools/github/pylatest_conda_forge_mkl_linux-64_environment.yml,4
scikit-learn,build_tools/github/pylatest_conda_forge_mkl_no_openmp_environment.yml,4
scikit-learn,build_tools/github/pylatest_pip_openblas_pandas_environment.yml,4
scikit-learn,build_tools/github/pymin_conda_forge_openblas_ubuntu_2204_environment.yml,4
scikit-learn,build_tools/github/pylatest_conda_forge_cuda_array-api_linux-64_environment.yml,4
scikit-learn,sklearn/ensemble/_gb.py,4
scikit-learn,sklearn/decomposition/tests/test_pca.py,4
scikit-learn,sklearn/utils/tests/test_extmath.py,4
scikit-learn,sklearn/utils/tests/test_multiclass.py,4
scikit-learn,sklearn/utils/tests/test_stats.py,4
scikit-learn,sklearn/calibration.py,4
scikit-learn,sklearn/linear_model/_base.py,4
scikit-learn,sklearn/linear_model/_linear_loss.py,4
scikit-learn,sklearn/ensemble/tests/test_gradient_boosting.py,4
scikit-learn,sklearn/utils/_repr_html/tests/test_features.py,4
scikit-learn,sklearn/ensemble/_forest.py,4
scikit-learn,sklearn/metrics/_scorer.py,4
scikit-learn,build_tools/circle/doc_min_dependencies_environment.yml,4
scikit-learn,sklearn/tests/test_metaestimators_metadata_routing.py,4
scikit-learn,sklearn/inspection/_plot/tests/test_boundary_decision_display.py,4
scikit-learn,sklearn/inspection/tests/test_permutation_importance.py,4
scikit-learn,sklearn/base.py,4
scikit-learn,sklearn/tests/test_base.py,4
scikit-learn,sklearn/tree/_criterion.pyx,4
scikit-learn,maint_tools/vendor_array_api_extra.sh,3
scikit-learn,sklearn/externals/array_api_extra/__init__.py,3
scikit-learn,sklearn/externals/array_api_extra/_delegation.py,3
scikit-learn,sklearn/externals/array_api_extra/_lib/_funcs.py,3
scikit-learn,sklearn/callback/tests/test_scoring_monitor.py,3
scikit-learn,sklearn/callback/_scoring_monitor.py,3
scikit-learn,sklearn/callback/tests/test_pickle.py,3
scikit-learn,sklearn/tree/_splitter.pyx,3
scikit-learn,sklearn/tree/_tree.pxd,3
scikit-learn,sklearn/tree/_utils.pyx,3
scikit-learn,sklearn/tree/tests/test_split.py,3
scikit-learn,doc/institutional_support.rst,3
scikit-learn,doc/templates/index.html,3
scikit-learn,sklearn/preprocessing/_target_encoder.py,3
scikit-learn,build_tools/linting.sh,3
scikit-learn,doc/whats_new/upcoming_changes/sklearn.tree/33354.major-feature.rst,3
scikit-learn,sklearn/callback/tests/test_callback_support.py,3
scikit-learn,sklearn/covariance/_shrunk_covariance.py,3
scikit-learn,sklearn/covariance/tests/test_covariance.py,3
scikit-learn,sklearn/discriminant_analysis.py,3
scikit-learn,sklearn/mixture/_gaussian_mixture.py,3
scikit-learn,doc/api_reference.py,3
scikit-learn,doc/developers/maintainer.rst.template,3
scikit-learn,sklearn/datasets/_openml.py,3
scikit-learn,doc/computing/parallelism.rst,3
scikit-learn,sklearn/preprocessing/tests/test_encoders.py,3
scikit-learn,sklearn/preprocessing/tests/test_polynomial.py,3
scikit-learn,sklearn/neighbors/tests/test_kd_tree.py,3
scikit-learn,build_tools/github/debian_32bit_requirements.txt,3
scikit-learn,build_tools/github/pymin_conda_forge_arm_environment.yml,3
scikit-learn,build_tools/github/pylatest_free_threaded_environment.yml,3
scikit-learn,build_tools/github/install.sh,3
scikit-learn,.github/workflows/emscripten.yml,3
scikit-learn,sklearn/utils/meson.build,3
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/gradient_boosting.py,3
scikit-learn,sklearn/mixture/tests/test_gaussian_mixture.py,3
scikit-learn,sklearn/tests/test_kernel_approximation.py,3
scikit-learn,sklearn/tests/test_naive_bayes.py,3
scikit-learn,sklearn/preprocessing/tests/test_label.py,3
scikit-learn,sklearn/utils/_indexing.py,3
scikit-learn,sklearn/utils/_bitset.pxd,3
scikit-learn,sklearn/utils/_bitset.pyx,3
scikit-learn,doc/developers/callback_support.rst,3
scikit-learn,doc/modules/tree.rst,3
scikit-learn,sklearn/inspection/tests/test_partial_dependence.py,3
scikit-learn,doc/scss/custom.scss,3
scikit-learn,sklearn/ensemble/_voting.py,3
scikit-learn,sklearn/ensemble/tests/test_stacking.py,3
scikit-learn,sklearn/model_selection/_classification_threshold.py,3
scikit-learn,sklearn/tests/test_common.py,3
scikit-learn,examples/tree/plot_iris_dtc.py,3
scikit-learn,sklearn/datasets/tests/test_openml.py,3
scikit-learn,examples/neighbors/plot_classification.py,3
scikit-learn,sklearn/compose/_column_transformer.py,3
scikit-learn,sklearn/compose/_target.py,3
scikit-learn,doc/whats_new/upcoming_changes/sklearn.linear_model/33918.fix.rst,3
scikit-learn,doc/whats_new/upcoming_changes/sklearn.manifold/33262.efficiency.rst,3
scikit-learn,doc/whats_new/upcoming_changes/sklearn.metrics/33876.fix.rst,3
scikit-learn,doc/whats_new/upcoming_changes/sklearn.utils/33086.api.rst,3
scikit-learn,doc/whats_new/upcoming_changes/sklearn.utils/33491.fix.rst,3
scikit-learn,doc/callbacks.rst,3
scikit-learn,sklearn/preprocessing/_function_transformer.py,3
scikit-learn,sklearn/__init__.py,3
scikit-learn,build_tools/github/pymin_conda_forge_openblas_min_dependencies_environment.yml,3
scikit-learn,sklearn/utils/tests/test_sorting.py,3
scikit-learn,sklearn/compose/tests/test_column_transformer.py,3
scikit-learn,sklearn/inspection/_plot/tests/test_plot_partial_dependence.py,3
scikit-learn,sklearn/externals/array_api_extra/_lib/_testing.py,2
scikit-learn,sklearn/externals/array_api_extra/_lib/_utils/_typing.py,2
scikit-learn,sklearn/callback/tests/_common/callbacks.py,2
scikit-learn,sklearn/tree/_splitter.pxd,2
scikit-learn,.github/scripts/first-time-contributor.py,2
scikit-learn,sklearn/metrics/cluster/tests/test_supervised.py,2
scikit-learn,build_tools/circle/list_versions.py,2
scikit-learn,sklearn/cluster/_spectral.py,2
scikit-learn,sklearn/datasets/_lfw.py,2
scikit-learn,sklearn/decomposition/_nmf.py,2
scikit-learn,.github/workflows/codespell.yml,2
scikit-learn,.circleci/config.yml,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.cluster/34399.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.discriminant_analysis/33626.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.svm/34273.fix.rst,2
scikit-learn,sklearn/callback/tests/test_progressbar.py,2
scikit-learn,sklearn/decomposition/_base.py,2
scikit-learn,doc/modules/clustering.rst,2
scikit-learn,sklearn/externals/array_api_extra/_lib/_at.py,2
scikit-learn,sklearn/externals/array_api_extra/_lib/_lazy.py,2
scikit-learn,sklearn/externals/array_api_extra/_lib/_utils/_helpers.py,2
scikit-learn,sklearn/externals/array_api_extra/testing.py,2
scikit-learn,sklearn/datasets/_arff_parser.py,2
scikit-learn,sklearn/mixture/_bayesian_mixture.py,2
scikit-learn,.github/ISSUE_TEMPLATE/bug_report.yml,2
scikit-learn,doc/developers/development_setup.rst,2
scikit-learn,sklearn/cluster/_agglomerative.py,2
scikit-learn,sklearn/covariance/_graph_lasso.py,2
scikit-learn,sklearn/linear_model/_least_angle.py,2
scikit-learn,sklearn/model_selection/_split.py,2
scikit-learn,sklearn/svm/tests/test_svm.py,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.linear_model/34523.major-feature.rst,2
scikit-learn,sklearn/preprocessing/_encoders.py,2
scikit-learn,sklearn/utils/tests/test_encode.py,2
scikit-learn,sklearn/feature_extraction/tests/test_text.py,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.neighbors/34187.efficiency.rst,2
scikit-learn,sklearn/linear_model/_omp.py,2
scikit-learn,doc/modules/calibration.rst,2
scikit-learn,doc/computing/computational_performance.rst,2
scikit-learn,doc/developers/index.rst,2
scikit-learn,sklearn/conftest.py,2
scikit-learn,sklearn/callback/_callback_support.py,2
scikit-learn,sklearn/callback/tests/_utils.py,2
scikit-learn,sklearn/covariance/_empirical_covariance.py,2
scikit-learn,sklearn/decomposition/_pca.py,2
scikit-learn,sklearn/metrics/_regression.py,2
scikit-learn,sklearn/naive_bayes.py,2
scikit-learn,sklearn/utils/class_weight.py,2
scikit-learn,sklearn/utils/_repr_html/features.py,2
scikit-learn,doc/developers/develop.rst,2
scikit-learn,doc/modules/ensemble.rst,2
scikit-learn,sklearn/metrics/tests/test_regression.py,2
scikit-learn,sklearn/svm/src/liblinear/linear.cpp,2
scikit-learn,doc/modules/linear_model.rst,2
scikit-learn,maint_tools/bump-dependencies-versions.py,2
scikit-learn,sklearn/utils/optimize.py,2
scikit-learn,sklearn/utils/tests/test_optimize.py,2
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/binning.py,2
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_binning.py,2
scikit-learn,sklearn/compose/tests/test_target.py,2
scikit-learn,.github/workflows/cuda-ci.yml,2
scikit-learn,.github/workflows/labeler-title-regex.yml,2
scikit-learn,.github/workflows/publish_pypi.yml,2
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/splitting.pyx,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.linear_model/33759.enhancement.rst,2
scikit-learn,doc/modules/model_evaluation.rst,2
scikit-learn,examples/miscellaneous/plot_display_object_visualization.py,2
scikit-learn,examples/release_highlights/plot_release_highlights_1_9_0.py,2
scikit-learn,sklearn/metrics/tests/test_score_objects.py,2
scikit-learn,sklearn/multioutput.py,2
scikit-learn,sklearn/utils/_repr_html/tests/test_estimator.py,2
scikit-learn,sklearn/tree/_export.py,2
scikit-learn,sklearn/tree/tests/test_export.py,2
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_gradient_boosting.py,2
scikit-learn,sklearn/linear_model/tests/test_least_angle.py,2
scikit-learn,sklearn/utils/fixes.py,2
scikit-learn,doc/glossary.rst,2
scikit-learn,doc/whats_new/v1.10.rst,2
scikit-learn,doc/whats_new/v1.9.rst,2
scikit-learn,sklearn/impute/tests/test_impute.py,2
scikit-learn,sklearn/tests/test_docstrings.py,2
scikit-learn,sklearn/tests/test_build.py,2
scikit-learn,sklearn/tests/metadata_routing_common.py,2
scikit-learn,examples/neighbors/plot_nca_classification.py,2
scikit-learn,examples/neighbors/plot_nearest_centroid.py,2
scikit-learn,examples/preprocessing/plot_scaling_importance.py,2
scikit-learn,examples/svm/plot_custom_kernel.py,2
scikit-learn,examples/svm/plot_iris_svc.py,2
scikit-learn,sklearn/ensemble/_bagging.py,2
scikit-learn,sklearn/linear_model/_ransac.py,2
scikit-learn,sklearn/model_selection/_search.py,2
scikit-learn,doc/whats_new/upcoming_changes/array-api/29661.enhancement.rst,2
scikit-learn,doc/whats_new/upcoming_changes/array-api/32909.feature.rst,2
scikit-learn,doc/whats_new/upcoming_changes/array-api/32985.feature.rst,2
scikit-learn,doc/whats_new/upcoming_changes/array-api/33020.enhancement.rst,2
scikit-learn,doc/whats_new/upcoming_changes/array-api/33873.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/array-api/33898.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/array-api/34004.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/array-api/34065.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/array-api/34144.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/callback/33322.major-feature.rst,2
scikit-learn,doc/whats_new/upcoming_changes/many-modules/31127.enhancement.rst,2
scikit-learn,doc/whats_new/upcoming_changes/many-modules/31177.major-feature.rst,2
scikit-learn,doc/whats_new/upcoming_changes/many-modules/32888.enhancement.rst,2
scikit-learn,doc/whats_new/upcoming_changes/many-modules/33126.enhancement.rst,2
scikit-learn,doc/whats_new/upcoming_changes/metadata-routing/30859.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/metadata-routing/32111.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/metadata-routing/33827.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/metadata-routing/34039.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.compose/32713.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.datasets/33868.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.ensemble/29641.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.ensemble/32708.api.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.gaussian_process/33067.efficiency.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.inspection/33709.enhancement.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.linear_model/30859.api.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.linear_model/32768.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.linear_model/33014.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.linear_model/33020.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.linear_model/33168.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.linear_model/33441.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.linear_model/33565.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.linear_model/33855.api.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.linear_model/33902.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.manifold/33318.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.metrics/31172.enhancement.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.metrics/33086.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.metrics/33252.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.model_selection/28464.enhancement.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.model_selection/33473.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.neighbors/33048.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.neighbors/33252.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.pipeline/32106.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.svm/32212.fix.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.tree/27630.enhancement.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.tree/32119.feature.rst,2
scikit-learn,doc/whats_new/upcoming_changes/sklearn.tree/32119.fix.rst,2
